"","GEO.NAME","ALT.GEO.CODE","VIS.MIN15","VIS.MIN15.ID","AGE4D","AGE4D.ID","SEX3","SEX3.ID","tech","V1","V2"
"5515","Toronto","35535","Black",5,"65 years and over",4,"Total - Sex",1,0,9365,23689.6027762947
"5516","Toronto","35535","Black",5,"65 years and over",4,"Total - Sex",1,1,245,12390.5918367347
"5517","Toronto","35535","Black",5,"65 years and over",4,"Male",2,0,4420,16955.0961538462
"5518","Toronto","35535","Black",5,"65 years and over",4,"Male",2,1,190,15516.0789473684
"5519","Toronto","35535","Black",5,"65 years and over",4,"Female",3,0,4970,22889.6539235412
"5520","Toronto","35535","Black",5,"65 years and over",4,"Female",3,1,50,0
"5521","Toronto","35535","Filipino",6,"Total - Age",1,"Total - Sex",1,0,149980,36708.0482064275
"5522","Toronto","35535","Filipino",6,"Total - Age",1,"Total - Sex",1,1,6465,67591.2273781903
"5523","Toronto","35535","Filipino",6,"Total - Age",1,"Male",2,0,59330,37995.1345862127
"5524","Toronto","35535","Filipino",6,"Total - Age",1,"Male",2,1,4700,67884.5138297872
"5525","Toronto","35535","Filipino",6,"Total - Age",1,"Female",3,0,90650,34448.5529509101
"5526","Toronto","35535","Filipino",6,"Total - Age",1,"Female",3,1,1720,59533.1308139535
"5527","Toronto","35535","Filipino",6,"15 to 24 years",2,"Total - Sex",1,0,19725,10671.665652725
"5528","Toronto","35535","Filipino",6,"15 to 24 years",2,"Total - Sex",1,1,325,12553.5230769231
"5529","Toronto","35535","Filipino",6,"15 to 24 years",2,"Male",2,0,9805,9823.70015298317
"5530","Toronto","35535","Filipino",6,"15 to 24 years",2,"Male",2,1,240,8008.5625
"5531","Toronto","35535","Filipino",6,"15 to 24 years",2,"Female",3,0,9875,10158.5427848101
"5532","Toronto","35535","Filipino",6,"15 to 24 years",2,"Female",3,1,70,0
"5533","Toronto","35535","Filipino",6,"25 to 64 years",3,"Total - Sex",1,0,125590,40385.8696154152
"5534","Toronto","35535","Filipino",6,"25 to 64 years",3,"Total - Sex",1,1,6005,70096.6569525395
"5535","Toronto","35535","Filipino",6,"25 to 64 years",3,"Male",2,0,47395,43186.8233990927
"5536","Toronto","35535","Filipino",6,"25 to 64 years",3,"Male",2,1,4405,70112.0828603859
"5537","Toronto","35535","Filipino",6,"25 to 64 years",3,"Female",3,0,78120,37217.2108294931
"5538","Toronto","35535","Filipino",6,"25 to 64 years",3,"Female",3,1,1610,61270.7049689441
"5539","Toronto","35535","Filipino",6,"65 years and over",4,"Total - Sex",1,0,4720,21798.811440678
"5540","Toronto","35535","Filipino",6,"65 years and over",4,"Total - Sex",1,1,125,17393.52
"5541","Toronto","35535","Filipino",6,"65 years and over",4,"Male",2,0,1950,13567.4846153846
"5542","Toronto","35535","Filipino",6,"65 years and over",4,"Male",2,1,115,0
"5543","Toronto","35535","Filipino",6,"65 years and over",4,"Female",3,0,2735,22656.0603290676
"5544","Toronto","35535","Filipino",6,"65 years and over",4,"Female",3,1,30,0
"5545","Toronto","35535","Latin American",7,"Total - Age",1,"Total - Sex",1,0,72025,36095.5982644915
"5546","Toronto","35535","Latin American",7,"Total - Age",1,"Total - Sex",1,1,4180,71266.8983253589
"5547","Toronto","35535","Latin American",7,"Total - Age",1,"Male",2,0,35850,38636.5817294282
"5548","Toronto","35535","Latin American",7,"Total - Age",1,"Male",2,1,3140,75009.7006369427
"5549","Toronto","35535","Latin American",7,"Total - Age",1,"Female",3,0,36305,30370.2324748657
"5550","Toronto","35535","Latin American",7,"Total - Age",1,"Female",3,1,1035,48209.3526570048
"5551","Toronto","35535","Latin American",7,"15 to 24 years",2,"Total - Sex",1,0,9760,10336.6014344262
"5552","Toronto","35535","Latin American",7,"15 to 24 years",2,"Total - Sex",1,1,130,5326.38461538462
"5553","Toronto","35535","Latin American",7,"15 to 24 years",2,"Male",2,0,4710,9163.82484076433
"5554","Toronto","35535","Latin American",7,"15 to 24 years",2,"Male",2,1,95,0
"5555","Toronto","35535","Latin American",7,"15 to 24 years",2,"Female",3,0,5075,9129.26699507389
"5556","Toronto","35535","Latin American",7,"15 to 24 years",2,"Female",3,1,40,0
"5557","Toronto","35535","Latin American",7,"25 to 64 years",3,"Total - Sex",1,0,60210,39745.2409898688
"5558","Toronto","35535","Latin American",7,"25 to 64 years",3,"Total - Sex",1,1,3985,72882.0790464241
"5559","Toronto","35535","Latin American",7,"25 to 64 years",3,"Male",2,0,29640,42527.5023616734
"5560","Toronto","35535","Latin American",7,"25 to 64 years",3,"Male",2,1,2990,76572.3026755853
"5561","Toronto","35535","Latin American",7,"25 to 64 years",3,"Female",3,0,30320,33428.1078496042
"5562","Toronto","35535","Latin American",7,"25 to 64 years",3,"Female",3,1,985,50796.6852791878
"5563","Toronto","35535","Latin American",7,"65 years and over",4,"Total - Sex",1,0,2230,11450.1300448431
"5564","Toronto","35535","Latin American",7,"65 years and over",4,"Total - Sex",1,1,70,0
"5565","Toronto","35535","Latin American",7,"65 years and over",4,"Male",2,0,1295,10616.2084942085
"5566","Toronto","35535","Latin American",7,"65 years and over",4,"Male",2,1,60,0
"5567","Toronto","35535","Latin American",7,"65 years and over",4,"Female",3,0,945,6421.16931216931
"5568","Toronto","35535","Latin American",7,"65 years and over",4,"Female",3,1,0,NA
"5569","Toronto","35535","Arab",8,"Total - Age",1,"Total - Sex",1,0,38195,37470.1979316665
"5570","Toronto","35535","Arab",8,"Total - Age",1,"Total - Sex",1,1,4300,68986.6162790698
"5571","Toronto","35535","Arab",8,"Total - Age",1,"Male",2,0,21670,39707.8248730964
"5572","Toronto","35535","Arab",8,"Total - Age",1,"Male",2,1,3760,69281.9667553192
"5573","Toronto","35535","Arab",8,"Total - Age",1,"Female",3,0,16555,29330.0649350649
"5574","Toronto","35535","Arab",8,"Total - Age",1,"Female",3,1,575,36752.8260869565
"5575","Toronto","35535","Arab",8,"15 to 24 years",2,"Total - Sex",1,0,6120,8000.38480392157
"5576","Toronto","35535","Arab",8,"15 to 24 years",2,"Total - Sex",1,1,285,7490.87719298246
"5577","Toronto","35535","Arab",8,"15 to 24 years",2,"Male",2,0,3285,6204.89497716895
"5578","Toronto","35535","Arab",8,"15 to 24 years",2,"Male",2,1,240,8430.58333333333
"5579","Toronto","35535","Arab",8,"15 to 24 years",2,"Female",3,0,2965,7129.91399662732
"5580","Toronto","35535","Arab",8,"15 to 24 years",2,"Female",3,1,25,0
"5581","Toronto","35535","Arab",8,"25 to 64 years",3,"Total - Sex",1,0,31110,42261.7761170042
"5582","Toronto","35535","Arab",8,"25 to 64 years",3,"Total - Sex",1,1,3940,71011.385786802
"5583","Toronto","35535","Arab",8,"25 to 64 years",3,"Male",2,0,17620,44386.0930760499
"5584","Toronto","35535","Arab",8,"25 to 64 years",3,"Male",2,1,3395,72840.6097201767
"5585","Toronto","35535","Arab",8,"25 to 64 years",3,"Female",3,0,13420,32642.2868852459
"5586","Toronto","35535","Arab",8,"25 to 64 years",3,"Female",3,1,505,37786.9603960396
"5587","Toronto","35535","Arab",8,"65 years and over",4,"Total - Sex",1,0,995,3092.38190954774
"5588","Toronto","35535","Arab",8,"65 years and over",4,"Total - Sex",1,1,85,35450.0588235294
"5589","Toronto","35535","Arab",8,"65 years and over",4,"Male",2,0,865,1397.43930635838
"5590","Toronto","35535","Arab",8,"65 years and over",4,"Male",2,1,80,0
"5591","Toronto","35535","Arab",8,"65 years and over",4,"Female",3,0,220,0
"5592","Toronto","35535","Arab",8,"65 years and over",4,"Female",3,1,0,NA
"5593","Toronto","35535","Southeast Asian",9,"Total - Age",1,"Total - Sex",1,0,40010,34309.6567108223
"5594","Toronto","35535","Southeast Asian",9,"Total - Age",1,"Total - Sex",1,1,2645,69202.1247637051
"5595","Toronto","35535","Southeast Asian",9,"Total - Age",1,"Male",2,0,18490,35563.6092482423
"5596","Toronto","35535","Southeast Asian",9,"Total - Age",1,"Male",2,1,2125,66502.9623529412
"5597","Toronto","35535","Southeast Asian",9,"Total - Age",1,"Female",3,0,21415,28418.5281344852
"5598","Toronto","35535","Southeast Asian",9,"Total - Age",1,"Female",3,1,585,48022.3162393162
"5599","Toronto","35535","Southeast Asian",9,"15 to 24 years",2,"Total - Sex",1,0,5740,8110.19425087108
"5600","Toronto","35535","Southeast Asian",9,"15 to 24 years",2,"Total - Sex",1,1,250,9681.2
"5601","Toronto","35535","Southeast Asian",9,"15 to 24 years",2,"Male",2,0,2695,5803.96289424861
"5602","Toronto","35535","Southeast Asian",9,"15 to 24 years",2,"Male",2,1,195,9671.02564102564
"5603","Toronto","35535","Southeast Asian",9,"15 to 24 years",2,"Female",3,0,3195,6944.23161189358
"5604","Toronto","35535","Southeast Asian",9,"15 to 24 years",2,"Female",3,1,40,0
"5605","Toronto","35535","Southeast Asian",9,"25 to 64 years",3,"Total - Sex",1,0,33545,38180.2960202713
"5606","Toronto","35535","Southeast Asian",9,"25 to 64 years",3,"Total - Sex",1,1,2395,71610.4530271399
"5607","Toronto","35535","Southeast Asian",9,"25 to 64 years",3,"Male",2,0,15505,39102.6733311835
"5608","Toronto","35535","Southeast Asian",9,"25 to 64 years",3,"Male",2,1,1910,69986.390052356
"5609","Toronto","35535","Southeast Asian",9,"25 to 64 years",3,"Female",3,0,18235,30711.6547847546
"5610","Toronto","35535","Southeast Asian",9,"25 to 64 years",3,"Female",3,1,505,46297.297029703
"5611","Toronto","35535","Southeast Asian",9,"65 years and over",4,"Total - Sex",1,0,530,2249.05660377358
"5612","Toronto","35535","Southeast Asian",9,"65 years and over",4,"Total - Sex",1,1,40,0
"5613","Toronto","35535","Southeast Asian",9,"65 years and over",4,"Male",2,0,350,0
"5614","Toronto","35535","Southeast Asian",9,"65 years and over",4,"Male",2,1,10,0
"5615","Toronto","35535","Southeast Asian",9,"65 years and over",4,"Female",3,0,280,0
"5616","Toronto","35535","Southeast Asian",9,"65 years and over",4,"Female",3,1,10,0
"5617","Toronto","35535","West Asian",10,"Total - Age",1,"Total - Sex",1,0,50435,32302.8601169823
"5618","Toronto","35535","West Asian",10,"Total - Age",1,"Total - Sex",1,1,5730,63341.760034904
"5619","Toronto","35535","West Asian",10,"Total - Age",1,"Male",2,0,26675,32954.9201499531
"5620","Toronto","35535","West Asian",10,"Total - Age",1,"Male",2,1,4480,63627.3426339286
"5621","Toronto","35535","West Asian",10,"Total - Age",1,"Female",3,0,23875,27503.0743455497
"5622","Toronto","35535","West Asian",10,"Total - Age",1,"Female",3,1,1260,53793.7142857143
"5623","Toronto","35535","West Asian",10,"15 to 24 years",2,"Total - Sex",1,0,6850,7722.44525547445
"5624","Toronto","35535","West Asian",10,"15 to 24 years",2,"Total - Sex",1,1,270,6504.68518518519
"5625","Toronto","35535","West Asian",10,"15 to 24 years",2,"Male",2,0,3410,6534.09237536657
"5626","Toronto","35535","West Asian",10,"15 to 24 years",2,"Male",2,1,220,4101.93181818182
"5627","Toronto","35535","West Asian",10,"15 to 24 years",2,"Female",3,0,3440,7715.44040697674
"5628","Toronto","35535","West Asian",10,"15 to 24 years",2,"Female",3,1,80,0
"5629","Toronto","35535","West Asian",10,"25 to 64 years",3,"Total - Sex",1,0,42340,35754.7890883325
"5630","Toronto","35535","West Asian",10,"25 to 64 years",3,"Total - Sex",1,1,5400,65092.1907407407
"5631","Toronto","35535","West Asian",10,"25 to 64 years",3,"Male",2,0,22360,36230.3063506261
"5632","Toronto","35535","West Asian",10,"25 to 64 years",3,"Male",2,1,4180,65786.1351674641
"5633","Toronto","35535","West Asian",10,"25 to 64 years",3,"Female",3,0,20025,30391.2444444444
"5634","Toronto","35535","West Asian",10,"25 to 64 years",3,"Female",3,1,1175,56118.2042553191
"5635","Toronto","35535","West Asian",10,"65 years and over",4,"Total - Sex",1,0,1205,2979.01659751037
"5636","Toronto","35535","West Asian",10,"65 years and over",4,"Total - Sex",1,1,90,0
"5637","Toronto","35535","West Asian",10,"65 years and over",4,"Male",2,0,995,1759.28140703518
"5638","Toronto","35535","West Asian",10,"65 years and over",4,"Male",2,1,100,0
"5639","Toronto","35535","West Asian",10,"65 years and over",4,"Female",3,0,270,0
"5640","Toronto","35535","West Asian",10,"65 years and over",4,"Female",3,1,0,NA
"5641","Toronto","35535","Korean",11,"Total - Age",1,"Total - Sex",1,0,31110,37359.006107361
"5642","Toronto","35535","Korean",11,"Total - Age",1,"Total - Sex",1,1,2600,65622.5788461538
"5643","Toronto","35535","Korean",11,"Total - Age",1,"Male",2,0,14810,38131.7923700203
"5644","Toronto","35535","Korean",11,"Total - Age",1,"Male",2,1,2085,68084.5011990408
"5645","Toronto","35535","Korean",11,"Total - Age",1,"Female",3,0,16295,31140.1184412396
"5646","Toronto","35535","Korean",11,"Total - Age",1,"Female",3,1,500,45078.93
"5647","Toronto","35535","Korean",11,"15 to 24 years",2,"Total - Sex",1,0,3695,5990.100135318
"5648","Toronto","35535","Korean",11,"15 to 24 years",2,"Total - Sex",1,1,190,7512.3947368421
"5649","Toronto","35535","Korean",11,"15 to 24 years",2,"Male",2,0,1680,5003.5625
"5650","Toronto","35535","Korean",11,"15 to 24 years",2,"Male",2,1,125,8926.08
"5651","Toronto","35535","Korean",11,"15 to 24 years",2,"Female",3,0,2000,4097.8375
"5652","Toronto","35535","Korean",11,"15 to 24 years",2,"Female",3,1,55,0
"5653","Toronto","35535","Korean",11,"25 to 64 years",3,"Total - Sex",1,0,26500,40912.8371698113
"5654","Toronto","35535","Korean",11,"25 to 64 years",3,"Total - Sex",1,1,2390,67583.4288702929
"5655","Toronto","35535","Korean",11,"25 to 64 years",3,"Male",2,0,12540,41564.4641148325
"5656","Toronto","35535","Korean",11,"25 to 64 years",3,"Male",2,1,1940,69198.9149484536
"5657","Toronto","35535","Korean",11,"25 to 64 years",3,"Female",3,0,14015,33827.5950767035
"5658","Toronto","35535","Korean",11,"25 to 64 years",3,"Female",3,1,415,46846.578313253
"5659","Toronto","35535","Korean",11,"65 years and over",4,"Total - Sex",1,0,880,6479.08522727273
"5660","Toronto","35535","Korean",11,"65 years and over",4,"Total - Sex",1,1,65,0
"5661","Toronto","35535","Korean",11,"65 years and over",4,"Male",2,0,645,4638.55813953488
"5662","Toronto","35535","Korean",11,"65 years and over",4,"Male",2,1,25,0
"5663","Toronto","35535","Korean",11,"65 years and over",4,"Female",3,0,305,2810.32786885246
"5664","Toronto","35535","Korean",11,"65 years and over",4,"Female",3,1,20,0
"5665","Toronto","35535","Japanese",12,"Total - Age",1,"Total - Sex",1,0,9515,42874.4608512874
"5666","Toronto","35535","Japanese",12,"Total - Age",1,"Total - Sex",1,1,765,58351.137254902
"5667","Toronto","35535","Japanese",12,"Total - Age",1,"Male",2,0,3990,36787.5100250627
"5668","Toronto","35535","Japanese",12,"Total - Age",1,"Male",2,1,610,65131.5491803279
"5669","Toronto","35535","Japanese",12,"Total - Age",1,"Female",3,0,5600,29389.9053571429
"5670","Toronto","35535","Japanese",12,"Total - Age",1,"Female",3,1,185,8539.05405405405
"5671","Toronto","35535","Japanese",12,"15 to 24 years",2,"Total - Sex",1,0,1215,4855.02880658436
"5672","Toronto","35535","Japanese",12,"15 to 24 years",2,"Total - Sex",1,1,10,0
"5673","Toronto","35535","Japanese",12,"15 to 24 years",2,"Male",2,0,655,1745.19847328244
"5674","Toronto","35535","Japanese",12,"15 to 24 years",2,"Male",2,1,30,0
"5675","Toronto","35535","Japanese",12,"15 to 24 years",2,"Female",3,0,625,3748.016
"5676","Toronto","35535","Japanese",12,"15 to 24 years",2,"Female",3,1,0,NA
"5677","Toronto","35535","Japanese",12,"25 to 64 years",3,"Total - Sex",1,0,7710,48995.9837872892
"5678","Toronto","35535","Japanese",12,"25 to 64 years",3,"Total - Sex",1,1,655,64782.0381679389
"5679","Toronto","35535","Japanese",12,"25 to 64 years",3,"Male",2,0,3000,44885.6883333333
"5680","Toronto","35535","Japanese",12,"25 to 64 years",3,"Male",2,1,530,68558.1698113208
"5681","Toronto","35535","Japanese",12,"25 to 64 years",3,"Female",3,0,4715,29269.6447507953
"5682","Toronto","35535","Japanese",12,"25 to 64 years",3,"Female",3,1,120,0
"5683","Toronto","35535","Japanese",12,"65 years and over",4,"Total - Sex",1,0,560,0
"5684","Toronto","35535","Japanese",12,"65 years and over",4,"Total - Sex",1,1,55,0
"5685","Toronto","35535","Japanese",12,"65 years and over",4,"Male",2,0,340,0
"5686","Toronto","35535","Japanese",12,"65 years and over",4,"Male",2,1,50,0
"5687","Toronto","35535","Japanese",12,"65 years and over",4,"Female",3,0,275,0
"5688","Toronto","35535","Japanese",12,"65 years and over",4,"Female",3,1,20,0
"5689","Toronto","35535","Visible minority, n.i.e.",13,"Total - Age",1,"Total - Sex",1,0,40485,37600.2803507472
"5690","Toronto","35535","Visible minority, n.i.e.",13,"Total - Age",1,"Total - Sex",1,1,2220,67360.795045045
"5691","Toronto","35535","Visible minority, n.i.e.",13,"Total - Age",1,"Male",2,0,18925,36550.8385733157
"5692","Toronto","35535","Visible minority, n.i.e.",13,"Total - Age",1,"Male",2,1,1695,67188.0855457227
"5693","Toronto","35535","Visible minority, n.i.e.",13,"Total - Age",1,"Female",3,0,21535,34276.4546087764
"5694","Toronto","35535","Visible minority, n.i.e.",13,"Total - Age",1,"Female",3,1,575,46193.1304347826
"5695","Toronto","35535","Visible minority, n.i.e.",13,"15 to 24 years",2,"Total - Sex",1,0,5735,8875.37925021796
"5696","Toronto","35535","Visible minority, n.i.e.",13,"15 to 24 years",2,"Total - Sex",1,1,130,0
"5697","Toronto","35535","Visible minority, n.i.e.",13,"15 to 24 years",2,"Male",2,0,2765,7787.54611211573
"5698","Toronto","35535","Visible minority, n.i.e.",13,"15 to 24 years",2,"Male",2,1,100,0
"5699","Toronto","35535","Visible minority, n.i.e.",13,"15 to 24 years",2,"Female",3,0,2995,8061.71285475793
"5700","Toronto","35535","Visible minority, n.i.e.",13,"15 to 24 years",2,"Female",3,1,30,0
"5701","Toronto","35535","Visible minority, n.i.e.",13,"25 to 64 years",3,"Total - Sex",1,0,33390,42078.9775381851
"5702","Toronto","35535","Visible minority, n.i.e.",13,"25 to 64 years",3,"Total - Sex",1,1,2045,70301.1833740831
"5703","Toronto","35535","Visible minority, n.i.e.",13,"25 to 64 years",3,"Male",2,0,15510,40415.5170857511
"5704","Toronto","35535","Visible minority, n.i.e.",13,"25 to 64 years",3,"Male",2,1,1535,70497.2540716612
"5705","Toronto","35535","Visible minority, n.i.e.",13,"25 to 64 years",3,"Female",3,0,17910,38013.6753210497
"5706","Toronto","35535","Visible minority, n.i.e.",13,"25 to 64 years",3,"Female",3,1,510,50888.6764705882
"5707","Toronto","35535","Visible minority, n.i.e.",13,"65 years and over",4,"Total - Sex",1,0,1290,6657.62403100775
"5708","Toronto","35535","Visible minority, n.i.e.",13,"65 years and over",4,"Total - Sex",1,1,50,0
"5709","Toronto","35535","Visible minority, n.i.e.",13,"65 years and over",4,"Male",2,0,665,3812.9022556391
"5710","Toronto","35535","Visible minority, n.i.e.",13,"65 years and over",4,"Male",2,1,80,0
"5711","Toronto","35535","Visible minority, n.i.e.",13,"65 years and over",4,"Female",3,0,595,4948.23529411765
"5712","Toronto","35535","Visible minority, n.i.e.",13,"65 years and over",4,"Female",3,1,0,NA
"5713","Toronto","35535","Multiple visible minorities",14,"Total - Age",1,"Total - Sex",1,0,39005,37582.2727855403
"5714","Toronto","35535","Multiple visible minorities",14,"Total - Age",1,"Total - Sex",1,1,2915,72623.6706689537
"5715","Toronto","35535","Multiple visible minorities",14,"Total - Age",1,"Male",2,0,17885,37761.8680458485
"5716","Toronto","35535","Multiple visible minorities",14,"Total - Age",1,"Male",2,1,2300,73867.6326086957
"5717","Toronto","35535","Multiple visible minorities",14,"Total - Age",1,"Female",3,0,21290,32324.7797087835
"5718","Toronto","35535","Multiple visible minorities",14,"Total - Age",1,"Female",3,1,615,56761.918699187
"5719","Toronto","35535","Multiple visible minorities",14,"15 to 24 years",2,"Total - Sex",1,0,8620,9017.63341067285
"5720","Toronto","35535","Multiple visible minorities",14,"15 to 24 years",2,"Total - Sex",1,1,205,8770.53658536585
"5721","Toronto","35535","Multiple visible minorities",14,"15 to 24 years",2,"Male",2,0,3875,7241.40129032258
"5722","Toronto","35535","Multiple visible minorities",14,"15 to 24 years",2,"Male",2,1,180,0
"5723","Toronto","35535","Multiple visible minorities",14,"15 to 24 years",2,"Female",3,0,4815,8155.84839044652
"5724","Toronto","35535","Multiple visible minorities",14,"15 to 24 years",2,"Female",3,1,50,0
"5725","Toronto","35535","Multiple visible minorities",14,"25 to 64 years",3,"Total - Sex",1,0,29430,44507.2404009514
"5726","Toronto","35535","Multiple visible minorities",14,"25 to 64 years",3,"Total - Sex",1,1,2635,75591.0740037951
"5727","Toronto","35535","Multiple visible minorities",14,"25 to 64 years",3,"Male",2,0,13410,43971.2334079045
"5728","Toronto","35535","Multiple visible minorities",14,"25 to 64 years",3,"Male",2,1,2085,75964.5923261391
"5729","Toronto","35535","Multiple visible minorities",14,"25 to 64 years",3,"Female",3,0,16030,38260.2835308796
"5730","Toronto","35535","Multiple visible minorities",14,"25 to 64 years",3,"Female",3,1,560,60962.1875
"5731","Toronto","35535","Multiple visible minorities",14,"65 years and over",4,"Total - Sex",1,0,1045,4027.60765550239
"5732","Toronto","35535","Multiple visible minorities",14,"65 years and over",4,"Total - Sex",1,1,55,0
"5733","Toronto","35535","Multiple visible minorities",14,"65 years and over",4,"Male",2,0,560,3857.53571428571
"5734","Toronto","35535","Multiple visible minorities",14,"65 years and over",4,"Male",2,1,50,0
"5735","Toronto","35535","Multiple visible minorities",14,"65 years and over",4,"Female",3,0,445,2218.96629213483
"5736","Toronto","35535","Multiple visible minorities",14,"65 years and over",4,"Female",3,1,10,0
"5737","Toronto","35535","Not a visible minority",15,"Total - Age",1,"Total - Sex",1,0,1517250,57775.3406225984
"5738","Toronto","35535","Not a visible minority",15,"Total - Age",1,"Total - Sex",1,1,102630,87573.583796161
"5739","Toronto","35535","Not a visible minority",15,"Total - Age",1,"Male",2,0,754085,73765.9047862793
"5740","Toronto","35535","Not a visible minority",15,"Total - Age",1,"Male",2,1,80020,90429.9075231192
"5741","Toronto","35535","Not a visible minority",15,"Total - Age",1,"Female",3,0,763105,50912.7119691437
"5742","Toronto","35535","Not a visible minority",15,"Total - Age",1,"Female",3,1,22595,77162.1511396327
"5743","Toronto","35535","Not a visible minority",15,"15 to 24 years",2,"Total - Sex",1,0,204305,13736.1098602579
"5744","Toronto","35535","Not a visible minority",15,"15 to 24 years",2,"Total - Sex",1,1,6045,25038.5285359801
"5745","Toronto","35535","Not a visible minority",15,"15 to 24 years",2,"Male",2,0,99980,14754.4868473695
"5746","Toronto","35535","Not a visible minority",15,"15 to 24 years",2,"Male",2,1,4670,25102.2098501071
"5747","Toronto","35535","Not a visible minority",15,"15 to 24 years",2,"Female",3,0,104465,12315.9978461686
"5748","Toronto","35535","Not a visible minority",15,"15 to 24 years",2,"Female",3,1,1340,21789.4291044776
"5749","Toronto","35535","Not a visible minority",15,"25 to 64 years",3,"Total - Sex",1,0,1219190,68562.9989477045
"5750","Toronto","35535","Not a visible minority",15,"25 to 64 years",3,"Total - Sex",1,1,92655,92134.2195240408
"5751","Toronto","35535","Not a visible minority",15,"25 to 64 years",3,"Male",2,0,600565,84355.1710720792
"5752","Toronto","35535","Not a visible minority",15,"25 to 64 years",3,"Male",2,1,71860,95267.6421514055
"5753","Toronto","35535","Not a visible minority",15,"25 to 64 years",3,"Female",3,0,618580,58807.9448090789
"5754","Toronto","35535","Not a visible minority",15,"25 to 64 years",3,"Female",3,1,20765,81001.4912111726
"5755","Toronto","35535","Not a visible minority",15,"65 years and over",4,"Total - Sex",1,0,93755,56386.2021225535
"5756","Toronto","35535","Not a visible minority",15,"65 years and over",4,"Total - Sex",1,1,3980,67323.6683417085
"5757","Toronto","35535","Not a visible minority",15,"65 years and over",4,"Male",2,0,53535,68517.6580741571
"5758","Toronto","35535","Not a visible minority",15,"65 years and over",4,"Male",2,1,3495,68947.3676680973
"5759","Toronto","35535","Not a visible minority",15,"65 years and over",4,"Female",3,0,40230,37314.8791946309
"5760","Toronto","35535","Not a visible minority",15,"65 years and over",4,"Female",3,1,470,32890.8723404255
"5761","Hamilton","35537","Total - Visible minority",1,"Total - Age",1,"Total - Sex",1,0,372565,50131.9503710762
"5762","Hamilton","35537","Total - Visible minority",1,"Total - Age",1,"Total - Sex",1,1,18070,78425.2125069175
"5763","Hamilton","35537","Total - Visible minority",1,"Total - Age",1,"Male",2,0,184265,58834.3643936722
"5764","Hamilton","35537","Total - Visible minority",1,"Total - Age",1,"Male",2,1,14690,81179.2181756297
"5765","Hamilton","35537","Total - Visible minority",1,"Total - Age",1,"Female",3,0,188260,41117.0516041645
"5766","Hamilton","35537","Total - Visible minority",1,"Total - Age",1,"Female",3,1,3370,63339.1839762611
"5767","Hamilton","35537","Total - Visible minority",1,"15 to 24 years",2,"Total - Sex",1,0,57020,12555.6003156787
"5768","Hamilton","35537","Total - Visible minority",1,"15 to 24 years",2,"Total - Sex",1,1,1145,18776.3318777293
"5769","Hamilton","35537","Total - Visible minority",1,"15 to 24 years",2,"Male",2,0,28460,13183.2635277583
"5770","Hamilton","35537","Total - Visible minority",1,"15 to 24 years",2,"Male",2,1,975,19663.3230769231
"5771","Hamilton","35537","Total - Visible minority",1,"15 to 24 years",2,"Female",3,0,28405,10835.2925541278
"5772","Hamilton","35537","Total - Visible minority",1,"15 to 24 years",2,"Female",3,1,195,0
"5773","Hamilton","35537","Total - Visible minority",1,"25 to 64 years",3,"Total - Sex",1,0,295525,57836.2958463751
"5774","Hamilton","35537","Total - Visible minority",1,"25 to 64 years",3,"Total - Sex",1,1,16210,83400.5373226403
"5775","Hamilton","35537","Total - Visible minority",1,"25 to 64 years",3,"Male",2,0,144410,68122.5767259885
"5776","Hamilton","35537","Total - Visible minority",1,"25 to 64 years",3,"Male",2,1,13190,86272.6520090978
"5777","Hamilton","35537","Total - Visible minority",1,"25 to 64 years",3,"Female",3,0,151090,47302.6383612416
"5778","Hamilton","35537","Total - Visible minority",1,"25 to 64 years",3,"Female",3,1,3025,67623.1752066116
"5779","Hamilton","35537","Total - Visible minority",1,"65 years and over",4,"Total - Sex",1,0,20035,28610.8540054904
"5780","Hamilton","35537","Total - Visible minority",1,"65 years and over",4,"Total - Sex",1,1,670,37695.9552238806
"5781","Hamilton","35537","Total - Visible minority",1,"65 years and over",4,"Male",2,0,11435,29453.5605596852
"5782","Hamilton","35537","Total - Visible minority",1,"65 years and over",4,"Male",2,1,560,38678.3839285714
"5783","Hamilton","35537","Total - Visible minority",1,"65 years and over",4,"Female",3,0,8490,20457.6401648999
"5784","Hamilton","35537","Total - Visible minority",1,"65 years and over",4,"Female",3,1,105,0
"5785","Hamilton","35537","Total visible minority population",2,"Total - Age",1,"Total - Sex",1,0,57510,36278.9667014432
"5786","Hamilton","35537","Total visible minority population",2,"Total - Age",1,"Total - Sex",1,1,4000,69595.4275
"5787","Hamilton","35537","Total visible minority population",2,"Total - Age",1,"Male",2,0,27865,37585.1758478378
"5788","Hamilton","35537","Total visible minority population",2,"Total - Age",1,"Male",2,1,3215,68732.701399689
"5789","Hamilton","35537","Total visible minority population",2,"Total - Age",1,"Female",3,0,29855,31265.8713783286
"5790","Hamilton","35537","Total visible minority population",2,"Total - Age",1,"Female",3,1,790,48295.8987341772
"5791","Hamilton","35537","Total visible minority population",2,"15 to 24 years",2,"Total - Sex",1,0,10215,8636.33969652472
"5792","Hamilton","35537","Total visible minority population",2,"15 to 24 years",2,"Total - Sex",1,1,300,4956.83333333333
"5793","Hamilton","35537","Total visible minority population",2,"15 to 24 years",2,"Male",2,0,5135,7004.29892891918
